path,category,top_level,lines
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand88_q8192_hull24_powermask_rawheavy_c12_b24_ep45_georgia.yaml,archive_historical_config,configs,39
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand89_q8192_hull24_powermask_rawheavy_c12_b24_ep45_ningbo.yaml,archive_historical_config,configs,39
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand90_q8192_hull24_powermask_midlatent_c12_b24_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,38
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand90_q8192_hull24_powermask_midlatent_c12_b24_ep45_cpsc.yaml,archive_historical_config,configs,39
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand90_q8192_hull24_powermask_midlatent_c12_b24_ep45_georgia.yaml,archive_historical_config,configs,37
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand90_q8192_hull24_powermask_midlatent_c12_b24_ep45_ningbo.yaml,archive_historical_config,configs,37
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand91_q8192_hull24_powermask_bcedir_c12_b24_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,44
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand91_q8192_hull24_powermask_bcedir_c12_b24_ep45_cpsc.yaml,archive_historical_config,configs,45
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand91_q8192_hull24_powermask_bcedir_c12_b24_ep45_georgia.yaml,archive_historical_config,configs,43
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand91_q8192_hull24_powermask_bcedir_c12_b24_ep45_ningbo.yaml,archive_historical_config,configs,43
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand92_q8192_hull24_balanced_c12_midlatent_b24_ep45_cpsc.yaml,archive_historical_config,configs,40
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand93_q8192_hull24_combo_depth2_c12_b24_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand93_q8192_hull24_combo_depth2_c12_b24_ep45_cpsc.yaml,archive_historical_config,configs,42
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand93_q8192_hull24_combo_depth2_c12_b24_ep45_georgia.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand93_q8192_hull24_combo_depth2_c12_b24_ep45_ningbo.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand94_q8192_hull24_perop_maskpower_c15_b20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,45
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand94_q8192_hull24_perop_maskpower_c15_b20_ep45_cpsc.yaml,archive_historical_config,configs,45
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand94_q8192_hull24_perop_maskpower_c15_b20_ep45_georgia.yaml,archive_historical_config,configs,45
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand94_q8192_hull24_perop_maskpower_c15_b20_ep45_ningbo.yaml,archive_historical_config,configs,45
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand95_maskheavy_c20_b20_ep18_chapman_shaoxing.yaml,archive_historical_config,configs,50
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand95_maskheavy_c20_b20_ep18_georgia.yaml,archive_historical_config,configs,50
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand96_q8192_hull24_balancemask_c18_b24_ep36_chapman_shaoxing.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand96_q8192_hull24_balancemask_c18_b24_ep36_cpsc.yaml,archive_historical_config,configs,57
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand96_q8192_hull24_balancemask_c18_b24_ep36_georgia.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand96_q8192_hull24_balancemask_c18_b24_ep36_ningbo.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand97_q8192_hull24_perop_fixedm085_c15_b20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand97_q8192_hull24_perop_fixedm085_c15_b20_ep45_cpsc.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand97_q8192_hull24_perop_fixedm085_c15_b20_ep45_georgia.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand97_q8192_hull24_perop_fixedm085_c15_b20_ep45_ningbo.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand98_q8192_hull24_perop_fixedm100_c15_b20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,23
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand98_q8192_hull24_perop_fixedm100_c15_b20_ep45_cpsc.yaml,archive_historical_config,configs,23
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand98_q8192_hull24_perop_fixedm100_c15_b20_ep45_georgia.yaml,archive_historical_config,configs,23
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cand98_q8192_hull24_perop_fixedm100_c15_b20_ep45_ningbo.yaml,archive_historical_config,configs,23
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_advheavy_hlam20_aw3p0_c4_cw10_bce3_m090.yaml,archive_historical_config,configs,40
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_d1_c2_cw2_bce1_m065.yaml,archive_historical_config,configs,31
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_d1_c3_cw4_bce1_m065.yaml,archive_historical_config,configs,14
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_d1_c3_cw4_bce2_m075_hs5.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_d1_c3_cw6_bce1_m075.yaml,archive_historical_config,configs,29
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_d1_c4_cw4_bce2_m075.yaml,archive_historical_config,configs,30
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_highfreq_c6_cw10_bce3_m095.yaml,archive_historical_config,configs,40
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_randdepth_c3_cw4_bce1_m065.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_strong_hlam10_aw1p5_c3_cw6_bce2_m085.yaml,archive_historical_config,configs,36
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_cpsc_strong_hlam15_aw2p0_c4_cw8_bce2_m090.yaml,archive_historical_config,configs,40
configs/experiments/effnet_vae_lhat_augmix_threechain_dualmodel_k500_cpsc_base.yaml,archive_historical_config,configs,62
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand100_depth3_m100_c18_b20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand100_depth3_m100_c18_b20_ep45_cpsc.yaml,archive_historical_config,configs,25
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand100_depth3_m100_c18_b20_ep45_georgia.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand100_depth3_m100_c18_b20_ep45_ningbo.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand101_depth3_m100_c24_strongjsd_b20_ep45_cpsc.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand101_depth3_m100_c24_strongjsd_b20_ep45_georgia.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand102_maskboost_c18_b20_ep45_cpsc.yaml,archive_historical_config,configs,30
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand102_maskboost_c18_b20_ep45_georgia.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand103_latentchain30_c18_b20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand103_latentchain30_c18_b20_ep45_cpsc.yaml,archive_historical_config,configs,22
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand103_latentchain30_c18_b20_ep45_georgia.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand103_latentchain30_c18_b20_ep45_ningbo.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand104_latentchain50_c18_b20_ep45_cpsc.yaml,archive_historical_config,configs,22
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand104_latentchain50_c18_b20_ep45_georgia.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand105_triplecover_c18_b20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,37
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand105_triplecover_c18_b20_ep45_cpsc.yaml,archive_historical_config,configs,37
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand105_triplecover_c18_b20_ep45_georgia.yaml,archive_historical_config,configs,37
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand105_triplecover_c18_b20_ep45_ningbo.yaml,archive_historical_config,configs,37
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand106_depthmix_triplecover_c24_b20_ep45_cpsc.yaml,archive_historical_config,configs,24
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand106_depthmix_triplecover_c24_b20_ep45_georgia.yaml,archive_historical_config,configs,24
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand107_triplecover_c24_strongjsd_b20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand107_triplecover_c24_strongjsd_b20_ep45_cpsc.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand107_triplecover_c24_strongjsd_b20_ep45_georgia.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand107_triplecover_c24_strongjsd_b20_ep45_ningbo.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand108_hardcombo_cover_c18_b20_ep45_cpsc.yaml,archive_historical_config,configs,38
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand108_hardcombo_cover_c18_b20_ep45_georgia.yaml,archive_historical_config,configs,38
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand109_hardcombo_c24_strongjsd_b20_ep45_cpsc.yaml,archive_historical_config,configs,36
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand109_hardcombo_c24_strongjsd_b20_ep45_georgia.yaml,archive_historical_config,configs,36
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand110_weakcombo_cover_c24_strongjsd_b20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,43
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand110_weakcombo_cover_c24_strongjsd_b20_ep45_cpsc.yaml,archive_historical_config,configs,45
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand110_weakcombo_cover_c24_strongjsd_b20_ep45_georgia.yaml,archive_historical_config,configs,45
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand110_weakcombo_cover_c24_strongjsd_b20_ep45_ningbo.yaml,archive_historical_config,configs,42
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand111_midlatent20_aw28_c24_b20_ep45_cpsc.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand111_midlatent20_aw28_c24_b20_ep45_georgia.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand112_safewarm_c24_b20_aw20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand112_safewarm_c24_b20_aw20_ep45_cpsc.yaml,archive_historical_config,configs,27
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand112_safewarm_c24_b20_aw20_ep45_georgia.yaml,archive_historical_config,configs,27
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand112_safewarm_c24_b20_aw20_ep45_ningbo.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand113_rawcons_hi_bce_c24_b20_aw20_ep45_cpsc.yaml,archive_historical_config,configs,32
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand113_rawcons_hi_bce_c24_b20_aw20_ep45_georgia.yaml,archive_historical_config,configs,32
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand114_weakcombo_safewarm_c24_b20_aw20_ep45_cpsc.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand114_weakcombo_safewarm_c24_b20_aw20_ep45_georgia.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand115_weakcombo_latentchain28_c24_b20_aw24_ep45_cpsc.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand115_weakcombo_latentchain28_c24_b20_aw24_ep45_georgia.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand116_midjsd_c20_b10_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,30
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand116_midjsd_c20_b10_ep45_cpsc.yaml,archive_historical_config,configs,30
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand116_midjsd_c20_b10_ep45_georgia.yaml,archive_historical_config,configs,30
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand116_midjsd_c20_b10_ep45_ningbo.yaml,archive_historical_config,configs,30
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand117_triplecover_c24_strongjsd_b20_ep60_chapman_shaoxing.yaml,archive_historical_config,configs,25
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand117_triplecover_c24_strongjsd_b20_ep60_cpsc.yaml,archive_historical_config,configs,25
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand117_triplecover_c24_strongjsd_b20_ep60_georgia.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand117_triplecover_c24_strongjsd_b20_ep60_ningbo.yaml,archive_historical_config,configs,26
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand118_depth23cycle_c24_strongjsd_b20_ep60_chapman_shaoxing.yaml,archive_historical_config,configs,27
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand118_depth23cycle_c24_strongjsd_b20_ep60_cpsc.yaml,archive_historical_config,configs,27
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand118_depth23cycle_c24_strongjsd_b20_ep60_georgia.yaml,archive_historical_config,configs,27
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand118_depth23cycle_c24_strongjsd_b20_ep60_ningbo.yaml,archive_historical_config,configs,27
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand119_depth23cycle_cap4_safewarm_midjsd_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,36
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand119_depth23cycle_cap4_safewarm_midjsd_ep45_cpsc.yaml,archive_historical_config,configs,36
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand119_depth23cycle_cap4_safewarm_midjsd_ep45_georgia.yaml,archive_historical_config,configs,36
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand119_depth23cycle_cap4_safewarm_midjsd_ep45_ningbo.yaml,archive_historical_config,configs,36
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand99_depthmix_c18_b20_ep45_chapman_shaoxing.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand99_depthmix_c18_b20_ep45_cpsc.yaml,archive_historical_config,configs,54
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand99_depthmix_c18_b20_ep45_georgia.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_augmix_threechain_officials5_cand99_depthmix_c18_b20_ep45_ningbo.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_calibrated_latent_augmix_directloss_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,22
configs/experiments/effnet_vae_lhat_calibrated_latent_augmix_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,36
configs/experiments/effnet_vae_lhat_calibrated_latent_augmix_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_calibrated_latent_augmix_norenorm_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_calibrated_rawsupervised_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_calibrated_rawsupervised_k500_v7_sjr_rgq_ningbo.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_calibrated_rawsupervised_k500_v7_sjr_rgq_smoke.yaml,archive_historical_config,configs,46
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_m075_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_noclip_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,16
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_w1_m100_hardops_k500_v7_sjr_rgq_chapman.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_w1_m100_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,20
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_w1_m100_k500_v7_sjr_rgq_remaining3.yaml,archive_historical_config,configs,18
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_w1_m100_stabilizer35_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,29
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_w1_m100_stabilizer35_k500_v7_sjr_rgq_part01.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_w1_m100_stabilizer35_k500_v7_sjr_rgq_part02.yaml,archive_historical_config,configs,17
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_depth1_w1_m100_stabilizer35_k500_v7_sjr_rgq_smoke.yaml,archive_historical_config,configs,46
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,28
configs/experiments/effnet_vae_lhat_fullpool_raw_augmix_noisemask_w1_m100_k500_v7_sjr_rgq_cpsc_2018.yaml,archive_historical_config,configs,24
configs/experiments/effnet_vae_lhat_k500_v6_smoke.yaml,archive_historical_config,configs,39
configs/experiments/effnet_vae_lhat_maskshift_consistency_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,34
configs/experiments/effnet_vae_lhat_maskshift_consistency_k500_v7_sjr_rgq_ningbo.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_maskshift_consistency_k500_v7_sjr_rgq_smoke.yaml,archive_historical_config,configs,46
configs/experiments/effnet_vae_lhat_officials5_noaug_ablation_ep60_chapman_shaoxing.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_officials5_noaug_ablation_ep60_cpsc.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_officials5_noaug_ablation_ep60_georgia.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_officials5_noaug_ablation_ep60_ningbo.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_rawjsd_curriculum_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,55
configs/experiments/effnet_vae_lhat_rawjsd_curriculum_k500_v7_sjr_rgq_smoke.yaml,archive_historical_config,configs,43
configs/experiments/effnet_vae_lhat_rawsupervised_stressor_k500_v7_sjr_rgq.yaml,archive_historical_config,configs,41
configs/experiments/effnet_vae_lhat_rawsupervised_stressor_k500_v7_sjr_rgq_ningbo.yaml,archive_historical_config,configs,19
configs/experiments/effnet_vae_lhat_rawsupervised_stressor_k500_v7_sjr_rgq_smoke.yaml,archive_historical_config,configs,46
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dense_dualmodel_nonpower_chapman_shaoxing.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dense_dualmodel_nonpower_cpsc.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dense_dualmodel_nonpower_georgia.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dense_dualmodel_nonpower_ningbo.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dense_dualmodel_powerline_chapman_shaoxing.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dense_dualmodel_powerline_cpsc.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dense_dualmodel_powerline_georgia.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dense_dualmodel_powerline_ningbo.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dualmodel_nonpower_chapman_shaoxing.yaml,archive_historical_config,configs,41
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dualmodel_nonpower_cpsc.yaml,archive_historical_config,configs,41
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dualmodel_nonpower_georgia.yaml,archive_historical_config,configs,41
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dualmodel_nonpower_ningbo.yaml,archive_historical_config,configs,41
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dualmodel_powerline_chapman_shaoxing.yaml,archive_historical_config,configs,38
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dualmodel_powerline_cpsc.yaml,archive_historical_config,configs,38
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dualmodel_powerline_georgia.yaml,archive_historical_config,configs,38
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_dualmodel_powerline_ningbo.yaml,archive_historical_config,configs,38
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_tail2_dualmodel_nonpower_georgia.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_tail2_dualmodel_powerline_georgia.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_tail3_dualmodel_nonpower_georgia.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_aligned_effnet_sota_tail3_dualmodel_powerline_georgia.yaml,archive_historical_config,configs,26
configs/experiments/pn2021c_ecgfounder_cand93_seed20260601_dualmodel_nonpower_chapman_shaoxing.yaml,archive_historical_config,configs,50
configs/experiments/pn2021c_ecgfounder_cand93_seed20260601_dualmodel_nonpower_cpsc.yaml,archive_historical_config,configs,50
configs/experiments/pn2021c_ecgfounder_cand93_seed20260601_dualmodel_nonpower_georgia.yaml,archive_historical_config,configs,50
configs/experiments/pn2021c_ecgfounder_cand93_seed20260601_dualmodel_nonpower_ningbo.yaml,archive_historical_config,configs,50
configs/experiments/pn2021c_ecgfounder_cand93_seed20260601_dualmodel_powerline_chapman_shaoxing.yaml,archive_historical_config,configs,47
configs/experiments/pn2021c_ecgfounder_cand93_seed20260601_dualmodel_powerline_cpsc.yaml,archive_historical_config,configs,47
configs/experiments/pn2021c_ecgfounder_cand93_seed20260601_dualmodel_powerline_georgia.yaml,archive_historical_config,configs,47
configs/experiments/pn2021c_ecgfounder_cand93_seed20260601_dualmodel_powerline_ningbo.yaml,archive_historical_config,configs,47
configs/experiments/pn2021c_ecgfounder_direct_corrupted_k500_supervised_official_s5_depth23_chapman_shaoxing_20260701.yaml,archive_historical_config,configs,24
configs/experiments/pn2021c_ecgfounder_direct_corrupted_k500_supervised_official_s5_depth23_cpsc_20260701.yaml,archive_historical_config,configs,24
configs/experiments/pn2021c_ecgfounder_direct_corrupted_k500_supervised_official_s5_depth23_georgia_20260701.yaml,archive_historical_config,configs,24
configs/experiments/pn2021c_ecgfounder_direct_corrupted_k500_supervised_official_s5_depth23_ningbo_20260701.yaml,archive_historical_config,configs,24
configs/experiments/pn2021c_effnet_dual3ch_cand11_dualmodel.yaml,archive_historical_config,configs,46
configs/experiments/pn2021c_effnet_dual3ch_cand12_dualmodel.yaml,archive_historical_config,configs,46
configs/experiments/pn2021c_effnet_dual3ch_cand13_dualmodel.yaml,archive_historical_config,configs,46
configs/experiments/pn2021c_effnet_dual3ch_cand14b_dualmodel.yaml,archive_historical_config,configs,46
configs/experiments/pn2021c_effnet_dual3ch_cand15_freq_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand16_nosource_anchor_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand16_purebuffer_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand17_trainproxy_rawtarget_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand18_trainproxy_hardvae_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand19_trainproxy_rawcons_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand20_trainproxy_shiftmask_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand21_lowptb_balanced_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand21to24_powerline_native_cpsc.yaml,archive_historical_config,configs,63
configs/experiments/pn2021c_effnet_dual3ch_cand22_lowptb_hardvae_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand23_lowptb_bufferheavy_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand24_lowptb_shiftmask_cpsc.yaml,archive_historical_config,configs,43
configs/experiments/pn2021c_effnet_dual3ch_cand25to28_powerline_native_cpsc.yaml,archive_historical_config,configs,63
configs/experiments/pn2021c_effnet_dual3ch_cand25to28_rawfirst_cpsc.yaml,archive_historical_config,configs,61
configs/experiments/pn2021c_effnet_dual3ch_cand29to32_powerline_native_cpsc.yaml,archive_historical_config,configs,63
configs/experiments/pn2021c_effnet_dual3ch_cand29to32_rawfirst_cpsc.yaml,archive_historical_config,configs,61
configs/experiments/pn2021c_effnet_dual3ch_cand30_cand32_powerline_native_missing3.yaml,archive_historical_config,configs,53
